"taxon","Binomial","Height.max..m.","Height.actual..m.","P50..MPa.","P12..MPa.","P88..MPa.","Slope","Ks..kg.m.1.MPa.1.s.1.","KL..kg.m.1.MPa.1.s.1.","Huber.value","SLA..cm2.g.1.","Latitude","Longitude","Altitude..m.","MATbest","PPTbest","Genus","Species","ID","animal","Phylo_axis_1","Phylo_axis_2","Phylo_axis_3","Phylo_axis_4","Phylo_axis_5","Phylo_axis_6","Phylo_axis_7","Phylo_axis_8","Phylo_axis_9","Phylo_axis_10","Phylo_axis_11","Phylo_axis_12"
"Simarouba_amara","Simarouba amara",40,NA,NA,NA,NA,NA,NA,0.0018432,NA,NA,9.15,-79.85,60,26.5,3100,"Simarouba","amara",136,"Simarouba_amara",-89.2486200689457,-23.9481210173475,-12.1915240257792,0.312863430426865,0.00220101298828699,-96.27417888124,4.09028565583252,-15.5112119407512,10.8123806334237,6.51588987331866,-0.602461335057744,-1.41213298097642
"Simarouba_amara","Simarouba glauca",NA,NA,NA,NA,NA,NA,1.2,0.000366,0.00017,NA,10.9055555555556,-85.6019444444444,252,26,1922,"Simarouba","amara",186,"Simarouba_amara",-89.2486200689457,-23.9481210173475,-12.1915240257792,0.312863430426865,0.00220101298828699,-96.27417888124,4.09028565583252,-15.5112119407512,10.8123806334237,6.51588987331866,-0.602461335057744,-1.41213298097642
"Simarouba_amara","Simarouba glauca",NA,NA,-2,-1.5,-2.7,54.28571429,NA,NA,NA,NA,10.9055555555556,-85.6019444444444,252,26,1922,"Simarouba","amara",194,"Simarouba_amara",-89.2486200689457,-23.9481210173475,-12.1915240257792,0.312863430426865,0.00220101298828699,-96.27417888124,4.09028565583252,-15.5112119407512,10.8123806334237,6.51588987331866,-0.602461335057744,-1.41213298097642
"Sindora_leiocarpa","Sindora leiocarpa",NA,NA,-0.86,-0.27,-1.45,64.40677966,NA,NA,NA,NA,4.57,114.683333333333,13,27.3,3000,"Sindora","leiocarpa",1422,"Sindora_leiocarpa",-89.9687178619473,-29.1880905628532,-59.5502931079796,1.60905130465967,-0.0436069721490171,38.2135792009953,2.34363912911048,-66.3665214112341,-2.47421568719378,1.57808441665436,-3.61130063859717,-0.203371589489572
"Sorbus_aria","Sorbus aria",20,10,-5.379326667,-3.908738431,-6.849914902,25.84,NA,NA,NA,NA,45.717,3.05,800,8.4,786,"Sorbus","aria",341,"Sorbus_aria",-90.3004863723296,-29.5773968101084,-58.414850307989,1.54613894389,-0.0395605548536486,27.2550768790471,0.41479046724725,71.6171165261887,36.8002440300024,49.9925816606085,-74.7542977417274,-0.543376853512174
"Sorbus_aucuparia","Sorbus aucuparia",20,15,-4.189033333,-2.641045717,-5.737020949,24.548,NA,NA,NA,NA,45.717,3.05,800,8.4,786,"Sorbus","aucuparia",342,"Sorbus_aucuparia",-90.3001887657947,-29.5754941478841,-58.4104108748542,1.54601439036643,-0.0395570314240716,27.2522224792059,0.414740172816558,71.6075179519534,36.7947544216491,49.9847971027725,-74.7412751578093,-0.54327643755905
"Sorbus_aucuparia","Sorbus aucuparia",10,3,-2.51,NA,-5.04,15.01976285,NA,NA,NA,NA,51.34142,6.606759,34,10.1,802,"Sorbus","aucuparia",1169,"Sorbus_aucuparia",-90.3001887657947,-29.5754941478841,-58.4104108748542,1.54601439036643,-0.0395570314240716,27.2522224792059,0.414740172816558,71.6075179519534,36.7947544216491,49.9847971027725,-74.7412751578093,-0.54327643755905
"Sorbus_scopulina","Sorbus scopulina",NA,NA,-2.77,NA,NA,NA,8.97,NA,NA,NA,40.25,-111.616666666667,2000,6.6,683,"Sorbus","scopulina",475,"Sorbus_scopulina",-90.3001880721089,-29.575493911702,-58.4104105338331,1.54601430608803,-0.0395570610574998,27.2522223035888,0.414739799293358,71.6075174870381,36.7947541143212,49.9847967864706,-74.7412746276971,-0.543276436090832
"Sorbus_torminalis","Sorbus torminalis",20,10,-6.2055,-5.340946686,-7.070053314,43.95333333,NA,NA,NA,NA,45.717,3.05,800,8.4,786,"Sorbus","torminalis",343,"Sorbus_torminalis",-90.3004863723296,-29.5773968101084,-58.414850307989,1.54613894389001,-0.0395605548536339,27.2550768790472,0.414790467247297,71.6171165261887,36.8002440300024,49.9925816606085,-74.7542977417274,-0.543376853512173
"Sorbus_torminalis","Sorbus torminalis",12,8,-3.18,-1.498624334,-4.861375666,22.60054119,0.278389512,0.00012225,0.000348324,217.8530581,41.2166666666667,0.916666666666667,1000,10.9,709,"Sorbus","torminalis",497,"Sorbus_torminalis",-90.3004863723296,-29.5773968101084,-58.414850307989,1.54613894389001,-0.0395605548536339,27.2550768790472,0.414790467247297,71.6171165261887,36.8002440300024,49.9925816606085,-74.7542977417274,-0.543376853512173
"Sorbus_torminalis","Sorbus torminalis",12,8,-0.86,NA,-1.894491259,36.7330315,5.823174173,NA,NA,NA,41.2166666666667,0.916666666666667,1000,10.9,709,"Sorbus","torminalis",498,"Sorbus_torminalis",-90.3004863723296,-29.5773968101084,-58.414850307989,1.54613894389001,-0.0395605548536339,27.2550768790472,0.414790467247297,71.6171165261887,36.8002440300024,49.9925816606085,-74.7542977417274,-0.543376853512173
"Spondias_purpurea","Spondias purpurea",NA,NA,NA,NA,NA,NA,2.9,NA,NA,NA,19.5,-105.05,0,26.7,748,"Spondias","purpurea",1214,"Spondias_purpurea",-89.5753958622539,-25.8573935101848,-13.3657995860841,0.345090841300979,0.00245591533732727,-109.806718743266,4.77933030977141,-18.4801799462363,13.1948100873872,8.03710168173735,-0.766801440301663,-1.83143513622074
"Stemonurus_umbellatus","Stemonurus umbellatus",NA,NA,-0.18,NA,-0.95,49.35064935,NA,NA,NA,NA,4.57,114.683333333333,13,27.3,3000,"Stemonurus","umbellatus",1423,"Stemonurus_umbellatus",-86.9862836966553,55.5737329586802,20.9898675891195,39.9777808273441,-0.102905512197177,5.86766385395243,2.5183371711996,-2.76147951446732,7.34697426621032,-0.850919805446024,-0.126384744832896,-11.9099148234609
"Styphnolobium_japonicum","Sophora japonica",18,15,-2.6,NA,NA,NA,NA,NA,NA,NA,42.35,-71.0833333333333,20,10,1086,"Styphnolobium","japonicum",91,"Styphnolobium_japonicum",-90.3503285980999,-32.0084605750994,-66.5770774147537,1.81299901365699,-0.0498748607277741,44.995866993186,2.85240007222131,-83.0258060133559,-3.20596050049268,2.07802539078732,-4.99486852586597,-0.290109540729307
"Styrax_ferrugineus","Styrax ferrugineus",NA,7.1,-3.35,NA,NA,NA,NA,0.0012,0.0045,NA,-15.9333333333333,-47.8833333333333,1100,21,1500,"Styrax","ferrugineus",1045,"Styrax_ferrugineus",-87.0764832396418,55.1448442856015,20.5202639395169,38.7624504966524,-0.0977653386786538,5.23236892630925,1.95428534690415,-1.69399987080931,1.79904376488749,0.0244043666581907,0.234915209949715,64.5896205044395
"Styrax_ferrugineus","Styrax ferrugineus",NA,NA,-3.35,NA,NA,NA,2.59,0.000487,0.000189,NA,-15.9333333333333,-47.8833333333333,1100,21,1500,"Styrax","ferrugineus",1081,"Styrax_ferrugineus",-87.0764832396418,55.1448442856015,20.5202639395169,38.7624504966524,-0.0977653386786538,5.23236892630925,1.95428534690415,-1.69399987080931,1.79904376488749,0.0244043666581907,0.234915209949715,64.5896205044395
"Styrax_pohlii","Styrax pohlii",NA,NA,-2,NA,NA,NA,3.45,0.00069,0.000202,NA,-15.9333333333333,-47.8833333333333,1100,21,1500,"Styrax","pohlii",1082,"Styrax_pohlii",-87.0764832396418,55.1448442856015,20.5202639395169,38.7624504966524,-0.0977653386786384,5.23236892630925,1.9542853469042,-1.6939998708093,1.79904376488749,0.0244043666582005,0.234915209949718,64.5896205044396
"Swartzia_simplex","Swartzia simplex",20,NA,-2.9,-1.1,-5.3,15.83333333,NA,0.00007,0.000521,NA,9.166666667,-79.846036,100,26.3,2600,"Swartzia","simplex",359,"Swartzia_simplex",-90.3218897992902,-31.8108377772446,-66.0909939161943,1.79896286844194,-0.0494476635972932,44.5420952856457,2.81905092813561,-81.9517180002822,-3.15974105674788,2.04673664026698,-4.9106021919448,-0.284913033173756
"Swietenia_macrophylla","Swietenia macrophylla",NA,NA,NA,NA,NA,NA,1.2,0.000144,0.000084,NA,10.9055555555556,-85.6019444444444,252,26,1922,"Swietenia","macrophylla",187,"Swietenia_macrophylla",-89.332396478574,-24.3967220824769,-12.462489102058,0.320246615652127,0.00225861949509699,-99.254422480487,4.23778867951564,-16.1324761246929,11.2971527088876,6.8215967884978,-0.634307269453053,-1.49163981927521
"Swietenia_macrophylla","Swietenia macrophylla",NA,NA,-2.2,-1.3,-3.1,42.22222222,NA,NA,NA,NA,10.9055555555556,-85.6019444444444,252,26,1922,"Swietenia","macrophylla",195,"Swietenia_macrophylla",-89.332396478574,-24.3967220824769,-12.462489102058,0.320246615652127,0.00225861949509699,-99.254422480487,4.23778867951564,-16.1324761246929,11.2971527088876,6.8215967884978,-0.634307269453053,-1.49163981927521
"Symplocos_lanceolata","Symplocos lanceolata",NA,NA,-1.5,NA,NA,NA,1.62,0.000417,0.000278,NA,-15.9333333333333,-47.8833333333333,1100,21,1500,"Symplocos","lanceolata",1083,"Symplocos_lanceolata",-87.0738733808674,55.1121606975549,20.5058593515146,38.7335796706212,-0.0976846849291354,5.22727589846351,1.9520750591762,-1.691876231761,1.79652523230582,0.0243686535214587,0.23452904449379,64.476724252537
"Symplocos_mosenii","Symplocos mosenii",NA,NA,-1.6,NA,NA,NA,4.78,0.000856,0.000188,NA,-15.9333333333333,-47.8833333333333,1100,21,1500,"Symplocos","mosenii",1084,"Symplocos_mosenii",-87.0738727047336,55.1121605298797,20.5058592757246,38.7335794180878,-0.09768471436135,5.2272758635388,1.95207467848697,-1.69187622428256,1.79652516342162,0.0243686796444666,0.234529042824804,64.4767239199898
"Syrmatium_glabrum","Lotus scoparius",NA,0.92,-2.060542314,-0.615532592,-4.58164872,15.07274739,1.41,NA,NA,NA,34.2,-118.4,100,18.2,406,"Syrmatium","glabrum",543,"Syrmatium_glabrum",-89.8425848737298,-28.3826015618012,-57.6056295718263,1.55331873468454,-0.041935093401198,36.487030128303,2.22076016169729,-62.5134205794737,-2.31399410691792,1.47131428101466,-3.33724191884245,-0.186974826742737
"Syrmatium_glabrum","Lotus scoparius",NA,0.92,NA,NA,NA,NA,NA,NA,NA,153.9,34.2,-118.4,100,18.2,406,"Syrmatium","glabrum",619,"Syrmatium_glabrum",-89.8425848737298,-28.3826015618012,-57.6056295718263,1.55331873468454,-0.041935093401198,36.487030128303,2.22076016169729,-62.5134205794737,-2.31399410691792,1.47131428101466,-3.33724191884245,-0.186974826742737
"Syzygium_ampullarium","Eugenia ampullaria",NA,NA,-0.6,-0.39,-0.81,180.952381,NA,NA,NA,NA,4.57,114.683333333333,13,27.3,3000,"Syzygium","ampullarium",1407,"Syzygium_ampullarium",-91.2065243166759,-99.3362630234485,107.843894770947,-1.00802146683837,-0.00259634390881545,25.0368580722408,0.302808832505699,-3.3035845435409,3.45751879928896,2.30488542328529,-0.25311086082005,-0.617780844762366
"Syzygium_bankense","Eugenia bankensis",NA,NA,-1.26,NA,-2.79,24.83660131,NA,NA,NA,NA,4.57,114.683333333333,13,27.3,3000,"Syzygium","bankense",1408,"Syzygium_bankense",-91.2065243166759,-99.3362630234485,107.843894770947,-1.00802146683834,-0.00259634390882531,25.0368580722408,0.302808832505813,-3.30358454354087,3.457518799289,2.30488542328528,-0.253110860820072,-0.617780844762402
